id,title,all_authors,author_gender,category,format,style,wc,inquote,nframe,NN_QI,NN_NF,VB_QI,VB_NF,JJ_QI,JJ_NF,RG_QI,RG_NF,RO_QI,RO_NF,PP_QI,PP_NF,VERB_QI,VERB_NF,AUX_QI,AUX_NF,ADV_QI,ADV_NF,PROPN_QI,PROPN_NF,CCONJ_QI,CCONJ_NF,SCONJ_QI,SCONJ_NF,INTJ_QI,INTJ_NF,p1_QI,p1_NF,p2_QI,p2_NF,p3_QI,p3_NF,neg_QI,neg_NF,VBPRT_QI,VBPRT_NF,VBPRS_QI,VBPRS_NF,VBSUP_QI,VBSUP_NF,VBIMP_QI,VBIMP_NF,VBINF_QI,VBINF_NF,VBSFO_QI,VBSFO_NF,NNIND_QI,NNIND_NF,NNDEF_QI,NNDEF_NF,NNSIN_QI,NNSIN_NF,NNPLU_QI,NNPLU_NF,JJSUV_QI,JJSUV_NF,JJKOM_QI,JJKOM_NF
SvB_BS_021,Predikanten,Camilla Läckberg,F,CRIME,bestseller,quot,142547,46495,81357,91859,146650,201140,187458,31767,46093,3033,2544,516,848,63964,102609,135907,137714,65620,50051,106399,89728,28562,41865,41574,42369,32971,30213,18733,541,44263,393,29078,49,26304,71242,15550,10558,199316,659694,423332,9573,76240,116976,92066,2098,208512,211396,28550,47800,660735,558545,328729,440114,802154,810661,187544,188081,32498,42400,44008,51467
SvB_BS_022,Små citroner gula,Kajsa Ingemarsson,F,OTHER,bestseller,quot,109974,32403,65943,83727,141486,197451,188420,35830,45175,3858,3837,525,940,46693,91791,134555,139348,63050,49406,103169,97023,18301,39049,40397,35910,27035,25810,29966,1289,46385,789,31355,591,12067,69242,16573,13527,142701,686841,439043,16258,68615,108330,168646,6519,178650,180201,21100,33239,709915,534084,277921,458842,807593,809646,180612,183387,27562,32897,35314,49345
SvB_BS_023,Tillsammans är man mindre ensam,Anna Gavalda,F,OTHER,bestseller,dash,151331,77439,73785,96140,155885,214646,170482,38908,48750,3319,5001,826,1166,54985,92919,156523,130704,58356,39954,107452,91577,15470,23799,33381,45782,31612,21495,20054,4066,53294,8078,41155,5855,19241,66843,17072,10788,122849,644964,444231,94443,33991,65983,241066,14628,157442,179426,16304,29494,682337,565989,312021,427143,802686,765954,191807,227178,33190,35307,39827,36697
SvB_BS_024,Madame Terror,Jan Guillou,M,CRIME,bestseller,quot,146723,31225,105818,131241,167231,171561,157601,48583,66662,8102,9932,1121,1531,69143,103555,116573,105530,55308,52420,93387,96392,37886,39266,40416,43839,25973,28681,12778,567,48903,1257,23795,397,11914,39379,12138,8562,118536,599688,484786,44672,58055,125862,119843,1559,214859,226779,35841,61222,705710,619632,281601,369858,773304,761472,214007,228018,60646,52878,29005,39410
SvB_BS_025,Nobels testamente,Liza Marklund,F,CRIME,bestseller,dash,135574,49535,86033,119935,165099,210599,184824,38195,43460,4441,5068,787,814,68638,97195,147633,154127,63349,30849,99727,82492,24568,49516,38559,46947,28202,15761,6743,1000,40416,4963,30443,1279,23822,63476,14535,6916,172067,723225,427339,73014,70840,69555,152607,5912,176668,128042,38535,35281,613196,484441,373338,509575,774617,786187,211917,207829,38055,29955,39112,37443
SvB_BS_026,Flickan som lekte med elden,Stieg Larsson,M,CRIME,bestseller,quot,212895,70058,139045,123441,177130,194382,180999,34457,44676,7494,10486,942,1072,74938,106505,135902,131770,58908,49581,75152,68697,32659,55967,46833,41397,33586,25697,8621,503,44877,1942,23052,1244,31631,67849,14231,8350,212880,663846,419518,32821,74387,141018,104127,2583,188501,159415,43545,53920,694727,622965,295675,368062,802960,812213,187673,178854,42254,37508,31483,35254
SvB_BS_027,Olycksfågeln,Camilla Läckberg,F,CRIME,bestseller,quot,143849,48386,77300,98004,135239,195449,196624,33791,42005,3989,2199,579,621,61464,94722,136878,150336,58901,46481,101558,93984,30835,46028,41438,45796,31848,24994,25379,750,43876,1009,24821,103,21370,69444,13103,9586,200275,698138,412816,9474,71058,105007,122872,1908,192133,185473,34260,40068,670814,537115,321383,460111,792071,811555,200337,185958,37309,41577,37309,46504
SvB_BS_028,Svart stig,Åsa Larsson,F,CRIME,bestseller,dash,116438,29076,87362,117932,158330,207800,184760,37178,43074,4196,4407,206,527,69439,95064,147097,140416,61322,44802,95887,77986,27961,45695,40239,40876,29853,23992,10696,1511,37591,8253,25279,1007,30953,65875,14170,9993,165508,344774,428169,411499,51970,79363,171301,7558,182390,156372,30453,35190,642170,559066,328959,435223,741907,789907,229805,204598,32377,27903,43478,30029
SvB_BS_029,Människa utan hund,Håkan Nesser,M,CRIME,bestseller,quot,155570,41312,106296,90143,145650,191082,172622,28563,47490,5737,10668,557,1477,54391,88837,139306,123467,51874,49390,97865,88630,31395,42579,43861,44517,31056,24789,24400,2888,45991,6444,28345,2107,19268,51535,17065,12277,193818,572947,420699,98970,66506,120334,162529,13352,155054,192490,22169,43654,698711,636933,284103,357124,828947,806291,154941,187766,47458,41006,36441,44572
SvB_BS_030,Svinalängorna,Susanna Alakoski,F,PRESTIGE,bestseller,dash,65853,7463,58216,97950,170348,241190,189432,36848,46327,2278,3143,134,739,43816,85045,178748,146231,62441,43407,100094,76147,29077,34956,38858,47977,30819,27845,12595,2113,45156,45606,36178,3590,24521,36983,23717,11320,76667,704298,483333,77258,37222,49148,256667,16503,145556,152793,22778,34639,709986,606333,277702,387819,809850,749219,177839,245034,18182,39674,61818,49314
SvB_BS_031,Mannen som dog som en lax,Mikael Niemi,M,OTHER,bestseller,dash,84603,18422,66167,120454,187918,218055,161606,32624,55012,3474,3869,706,861,50592,93158,162360,131954,56020,29788,91738,83002,29530,29849,36315,39340,27847,16851,12594,1617,35067,3385,29041,1028,27739,46987,10748,4081,227035,668101,338810,112784,51282,79585,272591,12812,110281,126625,30122,66305,628662,539328,350608,457375,807571,778913,171699,217870,54908,34066,39933,35440
SvB_BS_032,Skam,Karin Alvtegen,F,OTHER,bestseller,quot,95158,20009,72022,79864,134820,210705,205021,33085,42709,2849,2944,850,903,54076,86113,140237,148274,70668,57288,116198,99317,12544,24062,41631,43639,37583,29935,11945,430,54026,3735,38483,1902,17542,75421,16243,13829,202562,602262,420304,29121,58112,127049,89658,7246,227467,233848,25142,56210,683980,560556,305382,436251,809136,821936,180225,174974,34743,42913,33233,56567
SvB_BS_034,Den ryske vännen,Kajsa Ingemarsson,F,OTHER,bestseller,quot,119174,22313,87968,98821,140642,194550,190694,37198,46074,2465,3353,672,784,52570,88032,131717,129320,63102,61670,82149,92136,27518,36024,37019,30704,30476,24270,22408,1444,45893,171,28100,125,13087,72310,16134,16097,113338,656155,458420,12876,65192,130253,178761,5842,181986,193502,24188,38331,634467,537504,302041,456030,729705,799871,207710,193744,24096,35529,44578,49346
SvB_BS_035,En lek med eld,Peter Robinson,M,CRIME,bestseller,quot,149940,67681,57610,98728,147943,189034,183423,36613,49210,3649,3576,473,660,60371,92953,132164,136990,57077,46711,94177,81201,23256,58358,48300,51606,34397,32373,16223,729,38416,2465,25886,590,30585,57369,16740,11127,265124,681272,369392,35393,61044,105612,123652,4637,179615,172613,32906,38989,688117,592280,301407,401150,760850,774845,228973,218820,29863,34568,37530,45503
SvB_BS_036,Män som hatar kvinnor,Stieg Larsson,M,CRIME,bestseller,quot,190143,72968,112154,123630,178540,197484,175420,36249,45179,7168,10637,822,1516,75047,109162,133469,128145,64384,47533,77733,69298,30082,60274,45376,40926,36537,25572,6386,276,49926,2577,27903,1436,23517,61781,13595,7356,219639,658382,422831,37867,75156,146996,82582,2491,199098,154010,39486,54996,658907,622653,332779,371304,797140,793148,194657,200959,53308,40655,37807,39866
SvB_BS_037,Isprinsessan,Camilla Läckberg,F,CRIME,bestseller,quot,140373,45923,89533,94593,153776,195392,182000,35625,50339,3157,2859,719,1329,67918,107234,132635,134185,63215,48250,104523,93876,27677,36914,38456,42018,31879,29989,19489,413,50389,1028,24214,179,26196,69516,16920,9706,268361,658423,371782,14606,80464,110279,72662,1780,205951,214544,39452,55968,648250,560067,346455,437173,799033,807815,196133,189425,50733,42157,42176,47704
SvB_BS_038,Mordet på Harriet Krohn,Karin Fossum,F,CRIME,bestseller,dash,84738,25931,58781,102966,145251,214184,194859,40839,48026,3432,2195,810,561,63939,86031,146774,151580,67872,43415,94944,83718,7443,11636,37677,36730,25684,19581,11106,1582,52601,9867,33628,2977,23563,83803,16814,11398,175549,37629,455708,781823,60137,39288,149442,7159,158624,133578,22506,27065,651685,477747,343446,519442,785768,794800,209738,202389,25496,20900,33994,26922
SvB_BS_039,Mossvikenfruar - Chansen,Emma Hamberg,F,OTHER,bestseller,quot,84709,20239,62315,84737,143882,187065,163845,43480,59729,4496,7237,346,610,42245,78761,132566,118575,54647,45623,109689,106010,21938,24023,41702,41210,19961,23076,36514,5970,47038,50742,33253,899,11661,23798,14329,14282,105917,147992,486001,575318,52562,63075,183307,21254,170100,190891,20602,35455,688047,672318,268222,308833,793586,732880,163265,248383,26136,20956,21591,30897
SvB_BS_040,Box 21,Roslund & Hellström,M,CRIME,bestseller,dash,108682,18769,89912,97448,137601,217593,191532,26959,41329,6713,7719,746,1134,51148,89376,163781,141094,53919,50605,87964,89832,27119,30385,34418,28072,27439,23256,6926,634,48005,2269,39427,1835,29783,86451,17582,12401,136141,632890,456170,51158,54603,165554,222576,2962,129530,147320,20568,36641,683980,553508,293603,444391,790049,805852,189721,192047,25692,23681,35573,58665
SvB_BS_041,Flickan med majblommorna,Karin Wahlberg,F,CRIME,bestseller,dash,143428,35919,107422,95409,148080,216877,185279,36360,54579,2617,2690,223,605,59578,89237,157549,138910,59690,46638,116679,96628,16454,30087,38893,42617,29455,25414,15702,521,34049,1387,23998,335,28202,60649,18597,13098,227728,681857,339024,31503,70475,92649,209756,9245,152888,184244,27599,44616,628538,535299,362708,462061,808871,788898,182667,208462,26034,30019,52067,56797
SvB_BS_042,Luftslottet som sprängdes,Stieg Larsson,M,CRIME,bestseller,quot,237130,109952,125354,125746,173884,195403,182395,37944,40980,6385,10411,837,1260,75415,103611,132321,136134,63719,46572,70722,66109,34579,73440,43492,39624,35497,24858,11332,447,45165,1962,27157,1492,22455,63381,13024,7914,140191,675166,480521,40894,71119,124082,98394,3455,208378,156184,41471,49379,702372,610634,289455,383768,817373,815479,174671,179107,41946,39907,31640,29005
SvB_BS_043,Tyskungen,Camilla Läckberg,F,CRIME,bestseller,quot,183205,61725,101230,94273,136412,198979,199062,30279,39346,3143,2549,1166,1047,60235,98419,137335,150983,61920,48256,102811,90922,31284,44848,44569,47338,33633,26385,25533,543,45865,514,26245,49,24528,73437,14046,8970,185068,700362,430874,8982,68963,112798,113418,2729,201107,175029,30695,39899,697199,522703,293349,474328,796872,808603,194363,188355,32103,40673,48689,46196
SvB_BS_044,Livstid,Liza Marklund,F,CRIME,bestseller,dash,121613,43426,78179,114793,165684,215424,183515,36061,42108,4444,5910,461,819,68415,101293,149795,149541,65974,34152,95956,85701,25100,49451,34449,44373,32147,16462,7461,1228,44950,4285,29959,1279,24916,60579,15267,7329,180118,702795,422662,67261,67237,86220,160556,8155,169001,135359,40086,37569,612437,472091,381344,523199,790772,794411,203009,200957,30013,21264,37676,39186
SvB_BS_045,Faller fritt som i en dröm,Leif G.W. Persson,M,CRIME,bestseller,dash,191366,76162,115100,119049,162076,190909,167984,47005,56003,6092,9757,1195,1659,78622,107654,136315,125274,54870,43102,101744,79679,24290,57376,28518,38089,35503,22111,4911,513,43040,2433,23910,982,28978,48410,11764,6490,221939,587380,377098,60822,84801,216499,149381,5172,164924,129661,34869,37807,646079,631305,346090,363120,791662,787188,200728,207237,40223,51970,48045,44989
SvB_BS_046,En helt annan historia,Håkan Nesser,M,CRIME,bestseller,quot,169097,62120,92978,101513,154736,191645,174418,31616,45419,7180,10293,1079,1291,60496,90355,137798,133074,54250,41644,99887,84504,23535,44139,42498,43032,31713,25103,21072,1796,44124,17875,22183,807,23374,42214,13941,10895,144141,606771,461907,114139,61487,105322,155229,8140,175892,164457,28223,44645,675864,640370,312242,354417,801935,811496,187282,183360,45316,40729,42770,46176
SvB_BS_047,Fienden inom oss,Jan Guillou,M,CRIME,bestseller,quot,128239,34177,86427,125406,172122,174854,163780,46318,62804,5237,8030,1083,1539,71042,101565,117447,112071,57641,51940,97756,95387,21798,29134,44328,43355,28996,29713,17673,717,41110,706,24607,150,15332,44130,13606,9106,141232,609749,493307,25857,64926,134723,100904,1201,197791,226563,39659,69799,666122,601842,320112,393184,770182,745429,216052,249529,52432,52137,27164,42741
SvB_BS_049,Tusen strålande solar,Khaled Hosseini,M,OTHER,bestseller,quot,126514,26059,91940,100579,172710,201121,179378,32810,47118,4682,4536,384,1044,52957,103285,137841,137840,63510,41973,81661,73428,21566,39384,39065,40363,35305,26311,16079,489,49388,3578,38950,2077,25788,64281,16463,6461,161229,624606,460408,109083,47701,97684,132990,4063,197291,164261,28239,56209,725677,598148,270126,400214,768791,735122,227013,263304,26901,29548,47953,31163
SvB_BS_050,Skugga,Karin Alvtegen,F,CRIME,bestseller,quot,102274,23904,76782,81493,162903,210216,193795,32045,44646,2719,2982,628,1003,56016,94085,140102,143758,70490,50520,103330,80292,18993,22714,39198,39280,37358,27754,14475,326,54091,2995,35894,1498,26606,74080,15688,9625,187861,592204,438806,36358,72239,156788,86567,7460,213333,206452,31244,61962,709446,568996,283368,428206,826489,814199,166324,183243,35248,39673,36554,48425
SvB_BS_051,En märklig affär,Peter Robinson,M,CRIME,bestseller,quot,142729,65157,55775,89921,149852,194745,190802,34118,47512,2609,3962,599,1076,60960,96351,134107,138001,61068,53178,98593,81900,26306,62125,48821,49538,35223,30946,16974,430,39888,556,26306,215,33166,55634,16130,9933,264166,680323,382536,15787,74080,133246,105209,3101,172906,167168,32311,45480,677419,565805,314900,427854,764636,778536,228196,215243,41386,36981,38237,48302
SvB_BS_052,Flyga drake,Khaled Hosseini,M,OTHER,bestseller,quot,127002,21254,76283,96923,166512,202879,183789,34911,45724,1647,4719,329,970,54202,102906,143079,142404,59942,41674,79891,70579,35429,28709,37969,41713,32512,26061,22208,406,46062,60223,33076,2858,23102,33966,13268,6738,157931,661912,426484,92297,40584,90157,170686,6419,203154,148859,24351,46291,731068,587860,257767,409384,783010,775626,205825,221619,29650,39564,37736,29817
SvB_BS_053,Den döende dandyn,Mari Jungstedt,F,CRIME,bestseller,dash,84526,24367,60159,111873,166259,208232,180256,39110,52378,4596,3773,1067,964,74076,106169,140928,134760,67550,45729,109657,85191,31272,41523,38864,37800,26101,27328,12435,283,35786,499,17893,50,27209,63349,13666,8527,184273,714220,422152,12634,80607,108170,153134,2582,158455,162025,43950,65105,599780,513397,387014,484303,787601,807538,199193,190162,25184,40622,31480,47604
SvB_BS_054,Snabba cash,Jens Lapidus,M,CRIME,bestseller,quot,164322,23196,119048,110407,200003,196068,164522,41300,52617,5777,11306,604,958,65227,99590,141490,127058,54880,37783,86265,68367,24832,43739,28971,20546,22504,16136,10605,1529,50957,1722,37291,1537,22116,42185,15908,8736,138742,615695,510114,68876,54090,85724,118514,47840,177880,181303,32322,47279,678641,608106,310035,379588,733698,732129,254979,255733,37578,51724,38622,59387
SvB_BS_056,Nu vill jag sjunga dig milda sånger,Linda Olsson,F,OTHER,bestseller,quot,76385,8422,56424,114106,178311,199715,164912,42389,56394,2019,4909,475,1347,64949,105593,137260,130211,62693,34932,84778,74596,14130,22331,43814,47019,43101,26620,8312,479,72548,38158,13536,2109,17929,41525,13180,6451,184304,677700,425089,98227,67182,76733,103448,6341,219382,140892,42212,50081,691988,502833,303850,492198,813736,788093,182102,206938,72829,24513,47619,25141
SvB_BS_057,Aldrig fucka upp,Jens Lapidus,M,CRIME,bestseller,quot,181256,31015,124422,96179,187161,197517,163524,39304,49131,5159,10328,484,940,55683,93496,135966,124753,62131,39053,94890,83016,23021,44389,35563,19868,23666,17304,13284,1117,51781,1398,40368,1294,15573,46077,16315,10979,137447,639831,506040,53671,60562,88420,114594,29293,180868,188145,33627,50428,669796,559411,312772,426375,748575,730408,233993,255379,45119,45968,38556,73123
SvB_BS_058,Men inte om det gäller din dotter,Jan Guillou,M,CRIME,bestseller,quot,144068,31944,102497,126002,168083,173773,160756,48648,65378,4790,8078,1158,1444,70123,103320,116861,109525,57256,51436,97045,96861,32839,39543,43608,40840,28300,29376,14118,898,42950,1054,22852,449,16404,40040,13148,9259,143217,620926,499369,41877,60890,116465,100342,2003,195100,216726,31706,62936,657640,599141,321491,392268,773665,753541,205466,237811,59846,48351,34106,35816
SvB_BS_059,Sjöjungfrun,Camilla Läckberg,F,CRIME,bestseller,quot,150991,46777,97835,82220,130925,207730,206327,30870,38851,2672,1973,470,787,55027,92206,142720,154771,65545,51802,102743,89733,30613,36991,42820,45771,35466,27741,20865,450,45706,256,26103,153,27642,86390,16782,12184,202943,693748,410003,10156,84903,99227,108058,2774,193167,193847,29433,36164,679407,501991,312012,495901,787311,808650,204108,189398,42244,39200,38781,61300
SvB_BS_060,Kinesen,Henning Mankell,M,CRIME,bestseller,dash,177137,45489,131601,108400,158927,221416,191336,39636,45022,3693,4514,440,866,65378,99391,152608,141534,69511,50326,86746,73723,15960,42484,33766,31299,36602,28450,1847,988,60278,4970,31458,258,20708,65212,17719,8381,130858,634948,494738,58539,63542,127403,129170,2145,180997,176648,37828,56751,701683,579823,293652,418408,733320,756634,262016,241693,28841,43376,45480,44726
SvB_BS_061,En plats i solen,Liza Marklund,F,CRIME,bestseller,dash,156205,56420,99777,119355,172084,210617,179190,37168,42785,5016,5643,567,842,71606,103060,146827,148571,64020,30809,96278,80079,33995,50312,34243,45932,28766,15575,6558,742,40004,1924,30273,732,25044,65616,13541,6655,169402,763521,434234,32832,62442,75787,170327,4922,163343,122826,34335,36579,655331,482819,331155,509668,753638,783343,233145,209086,36719,27641,35289,45210
SvB_BS_062,Den som dödar draken,Leif G.W. Persson,M,CRIME,bestseller,dash,119756,54789,64873,122214,158664,194054,185963,45246,48109,7848,9650,1077,1356,76092,98331,141342,143419,53204,42899,106901,75239,29385,69875,32032,42175,33547,20486,5585,586,41486,2004,24293,724,28509,47955,10659,5503,165350,615633,430305,47248,87566,213445,151053,4725,164221,118783,29533,25199,634110,612164,354391,382493,780615,792577,207885,202079,52844,54149,39129,43255
SvB_BS_063,Till dess din vrede upphör,Åsa Larsson,F,CRIME,bestseller,dash,88686,25928,62756,101049,152177,223156,188301,30508,36650,3780,4207,270,255,62442,98381,158439,147428,65026,41175,95495,78765,23797,51230,39070,38913,33323,23854,12380,1625,46166,11935,28926,1354,34403,67085,16237,9497,196854,332402,406326,445291,58935,68545,155894,11763,181473,141745,25406,30634,599618,512775,391985,480628,789313,785445,203053,207958,32870,23913,29077,36087
SvB_BS_064,Nattfåk,Johan Theorin,M,CRIME,bestseller,quot,122088,37151,84577,109149,168474,191973,179399,29151,45769,2100,4824,296,804,58060,109935,139350,141575,52758,37942,100939,86442,33458,49399,47051,48382,29663,19083,21372,378,37523,5143,19353,508,23176,55074,10821,6621,237521,663218,371565,104462,54823,99980,189568,2570,146523,129572,26640,44685,642170,458558,350185,539687,771640,779704,220962,218612,36011,38491,40628,43400
